trial_id,gate,quantity_per_level,signal_date,entry_date,exit_date,residual_z5,residual_1,close_up,market_return5,grid_step_fraction,lower_level_filled,target_sale_count,risk_exit,gap_risk_exit,time_exit,net_pnl_vnd,double_cost_net_pnl_vnd,initial_buy_vnd,lower_buy_vnd,modeled_max_inventory_notional_vnd
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,strict,300,2024-04-09,2024-04-10,2024-04-16,-0.8736300311926704,0.005730485005281203,True,-0.018355676485439332,0.02596825396825397,True,0,True,False,False,-1682595,-1790468,37600,36600,22260000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,strict,300,2024-05-06,2024-05-07,2024-05-20,-1.4201161474472148,0.006160032152201508,True,0.03292436654312509,0.03,False,1,False,False,False,275420,220553,35800,34750,10740000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,strict,300,2024-07-18,2024-07-19,2024-07-24,-0.8191517842803845,0.0037608185817788846,True,-0.0016328643213993329,0.018437651625424552,False,0,True,False,False,-605148,-655887,34700,34050,10410000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,strict,300,2024-08-02,2024-08-05,2024-08-12,-0.9201981426334312,0.024582674803228795,True,0.003777496031391227,0.026590476190476192,True,2,False,False,False,267670,174760,30650,29850,18150000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,100,2023-04-17,2023-04-18,2023-04-21,-0.5870220588844071,0.0013574357451804821,True,-0.01695062276850664,0.03,False,1,False,False,False,54059,43220,21450,20800,2145000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,100,2023-04-28,2023-05-04,2023-05-08,-0.8715187147030858,0.006333932536665558,True,0.01334661790126072,0.03,False,1,False,False,False,54099,43300,21350,20700,2135000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,100,2024-01-22,2024-01-23,2024-01-31,-1.4741097862312715,0.0019581759151292245,True,0.0312509087609851,0.0194964583771653,False,1,False,False,False,52827,35557,34000,33300,3400000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,100,2024-02-19,2024-02-20,2024-02-29,-1.4004047149103132,0.003712461720083839,True,0.024746597834599798,0.017721861471861472,True,2,False,False,False,69182,33469,35650,35000,7065000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,100,2024-03-22,2024-03-25,2024-03-28,-1.3237349104364642,4.8949664759620135e-05,True,0.026595645842960505,0.028722600151171583,False,1,False,False,False,90787,71479,37850,36750,3785000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,100,2024-04-09,2024-04-10,2024-04-16,-0.8736300311926704,0.005730485005281203,True,-0.018355676485439332,0.02596825396825397,True,0,True,False,False,-560864,-596821,37600,36600,7420000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,100,2024-05-06,2024-05-07,2024-05-20,-1.4201161474472148,0.006160032152201508,True,0.03292436654312509,0.03,False,1,False,False,False,91807,73517,35800,34750,3580000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,100,2024-07-18,2024-07-19,2024-07-24,-0.8191517842803845,0.0037608185817788846,True,-0.0016328643213993329,0.018437651625424552,False,0,True,False,False,-201716,-218628,34700,34050,3470000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,100,2024-08-02,2024-08-05,2024-08-12,-0.9201981426334312,0.024582674803228795,True,0.003777496031391227,0.026590476190476192,True,2,False,False,False,89223,58253,30650,29850,6050000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,100,2025-03-21,2025-03-24,2025-04-03,-0.527663844306148,0.00012902959268799386,True,-0.0009254249750599362,0.019423558897243107,False,0,True,True,False,-167911,-180820,26750,26200,2675000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,200,2023-04-17,2023-04-18,2023-04-21,-0.5870220588844071,0.0013574357451804821,True,-0.01695062276850664,0.03,False,1,False,False,False,108117,86439,21450,20800,4290000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,200,2023-04-28,2023-05-04,2023-05-08,-0.8715187147030858,0.006333932536665558,True,0.01334661790126072,0.03,False,1,False,False,False,108197,86599,21350,20700,4270000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,200,2024-01-22,2024-01-23,2024-01-31,-1.4741097862312715,0.0019581759151292245,True,0.0312509087609851,0.0194964583771653,False,1,False,False,False,105653,71115,34000,33300,6800000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,200,2024-02-19,2024-02-20,2024-02-29,-1.4004047149103132,0.003712461720083839,True,0.024746597834599798,0.017721861471861472,True,2,False,False,False,138363,66939,35650,35000,14130000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,200,2024-03-22,2024-03-25,2024-03-28,-1.3237349104364642,4.8949664759620135e-05,True,0.026595645842960505,0.028722600151171583,False,1,False,False,False,181574,142956,37850,36750,7570000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,200,2024-04-09,2024-04-10,2024-04-16,-0.8736300311926704,0.005730485005281203,True,-0.018355676485439332,0.02596825396825397,True,0,True,False,False,-1121731,-1193645,37600,36600,14840000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,200,2024-05-06,2024-05-07,2024-05-20,-1.4201161474472148,0.006160032152201508,True,0.03292436654312509,0.03,False,1,False,False,False,183614,147035,35800,34750,7160000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,200,2024-07-18,2024-07-19,2024-07-24,-0.8191517842803845,0.0037608185817788846,True,-0.0016328643213993329,0.018437651625424552,False,0,True,False,False,-403432,-437258,34700,34050,6940000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,200,2024-08-02,2024-08-05,2024-08-12,-0.9201981426334312,0.024582674803228795,True,0.003777496031391227,0.026590476190476192,True,2,False,False,False,178447,116506,30650,29850,12100000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,200,2025-03-21,2025-03-24,2025-04-03,-0.527663844306148,0.00012902959268799386,True,-0.0009254249750599362,0.019423558897243107,False,0,True,True,False,-335822,-361641,26750,26200,5350000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,300,2023-04-17,2023-04-18,2023-04-21,-0.5870220588844071,0.0013574357451804821,True,-0.01695062276850664,0.03,False,1,False,False,False,162176,129659,21450,20800,6435000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,300,2023-04-28,2023-05-04,2023-05-08,-0.8715187147030858,0.006333932536665558,True,0.01334661790126072,0.03,False,1,False,False,False,162296,129899,21350,20700,6405000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,300,2024-01-22,2024-01-23,2024-01-31,-1.4741097862312715,0.0019581759151292245,True,0.0312509087609851,0.0194964583771653,False,1,False,False,False,158480,106672,34000,33300,10200000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,300,2024-02-19,2024-02-20,2024-02-29,-1.4004047149103132,0.003712461720083839,True,0.024746597834599798,0.017721861471861472,True,2,False,False,False,207542,100410,35650,35000,21195000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,300,2024-03-22,2024-03-25,2024-03-28,-1.3237349104364642,4.8949664759620135e-05,True,0.026595645842960505,0.028722600151171583,False,1,False,False,False,272361,214434,37850,36750,11355000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,300,2024-04-09,2024-04-10,2024-04-16,-0.8736300311926704,0.005730485005281203,True,-0.018355676485439332,0.02596825396825397,True,0,True,False,False,-1682595,-1790468,37600,36600,22260000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,300,2024-05-06,2024-05-07,2024-05-20,-1.4201161474472148,0.006160032152201508,True,0.03292436654312509,0.03,False,1,False,False,False,275420,220553,35800,34750,10740000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,300,2024-07-18,2024-07-19,2024-07-24,-0.8191517842803845,0.0037608185817788846,True,-0.0016328643213993329,0.018437651625424552,False,0,True,False,False,-605148,-655887,34700,34050,10410000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,300,2024-08-02,2024-08-05,2024-08-12,-0.9201981426334312,0.024582674803228795,True,0.003777496031391227,0.026590476190476192,True,2,False,False,False,267670,174760,30650,29850,18150000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,moderate,300,2025-03-21,2025-03-24,2025-04-03,-0.527663844306148,0.00012902959268799386,True,-0.0009254249750599362,0.019423558897243107,False,0,True,True,False,-503733,-542462,26750,26200,8025000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2023-01-18,2023-01-19,2023-01-30,-0.5965387076908588,-0.00933551448842496,True,0.05727405564822292,0.03,False,1,False,False,False,54559,44219,20450,19850,2045000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2023-04-17,2023-04-18,2023-04-21,-0.5870220588844071,0.0013574357451804821,True,-0.01695062276850664,0.03,False,1,False,False,False,54059,43220,21450,20800,2145000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2023-04-28,2023-05-04,2023-05-08,-0.8715187147030858,0.006333932536665558,True,0.01334661790126072,0.03,False,1,False,False,False,54099,43300,21350,20700,2135000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2024-01-22,2024-01-23,2024-01-31,-1.4741097862312715,0.0019581759151292245,True,0.0312509087609851,0.0194964583771653,False,1,False,False,False,52827,35557,34000,33300,3400000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2024-02-07,2024-02-15,2024-02-27,-1.71733671333387,-0.01807858436419836,True,0.042206668031186584,0.01824718491385158,True,2,False,False,False,64634,29374,35200,34550,6975000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2024-03-21,2024-03-22,2024-03-28,-1.2593805857247615,-0.010078776541184588,True,0.020430341290413087,0.02826788085752229,False,1,False,False,False,90807,71519,37800,36750,3780000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2024-04-08,2024-04-09,2024-04-16,-1.1482588928345716,0.0028457243161727937,False,-0.03157860987472237,0.02672894770987414,False,0,True,False,False,-297558,-315214,36900,35900,3690000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2024-05-06,2024-05-07,2024-05-20,-1.4201161474472148,0.006160032152201508,True,0.03292436654312509,0.03,False,1,False,False,False,91807,73517,35800,34750,3580000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2024-06-27,2024-06-28,2024-07-08,-0.9479324049657922,0.0002953302633996462,False,-0.021626353714839945,0.018533944189920864,False,1,False,False,False,47719,30343,34300,33650,3430000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2024-07-18,2024-07-19,2024-07-24,-0.8191517842803845,0.0037608185817788846,True,-0.0016328643213993329,0.018437651625424552,False,0,True,False,False,-201716,-218628,34700,34050,3470000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2024-08-02,2024-08-05,2024-08-12,-0.9201981426334312,0.024582674803228795,True,0.003777496031391227,0.026590476190476192,True,2,False,False,False,89223,58253,30650,29850,6050000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2025-01-07,2025-01-08,2025-01-16,-0.8329404167160959,0.008524426776038551,False,-0.04272322993316851,0.019493744544661042,True,2,False,False,False,55522,30951,24500,24000,4850000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2025-03-11,2025-03-12,2025-03-18,-0.8796320070124644,-0.005285058840714326,True,0.027734353397762177,0.01765650080256822,False,1,False,False,False,36437,22875,26850,26350,2685000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,100,2025-04-01,2025-04-02,2025-04-04,-0.7938384130481437,-0.002978749854550629,True,-0.017535132901809573,0.01946805593638607,False,0,True,False,False,-337046,-349191,26150,25650,2615000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2023-01-18,2023-01-19,2023-01-30,-0.5965387076908588,-0.00933551448842496,True,0.05727405564822292,0.03,False,1,False,False,False,109117,88439,20450,19850,4090000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2023-04-17,2023-04-18,2023-04-21,-0.5870220588844071,0.0013574357451804821,True,-0.01695062276850664,0.03,False,1,False,False,False,108117,86439,21450,20800,4290000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2023-04-28,2023-05-04,2023-05-08,-0.8715187147030858,0.006333932536665558,True,0.01334661790126072,0.03,False,1,False,False,False,108197,86599,21350,20700,4270000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2024-01-22,2024-01-23,2024-01-31,-1.4741097862312715,0.0019581759151292245,True,0.0312509087609851,0.0194964583771653,False,1,False,False,False,105653,71115,34000,33300,6800000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2024-02-07,2024-02-15,2024-02-27,-1.71733671333387,-0.01807858436419836,True,0.042206668031186584,0.01824718491385158,True,2,False,False,False,129268,58749,35200,34550,13950000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2024-03-21,2024-03-22,2024-03-28,-1.2593805857247615,-0.010078776541184588,True,0.020430341290413087,0.02826788085752229,False,1,False,False,False,181614,143036,37800,36750,7560000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2024-04-08,2024-04-09,2024-04-16,-1.1482588928345716,0.0028457243161727937,False,-0.03157860987472237,0.02672894770987414,False,0,True,False,False,-595117,-630428,36900,35900,7380000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2024-05-06,2024-05-07,2024-05-20,-1.4201161474472148,0.006160032152201508,True,0.03292436654312509,0.03,False,1,False,False,False,183614,147035,35800,34750,7160000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2024-06-27,2024-06-28,2024-07-08,-0.9479324049657922,0.0002953302633996462,False,-0.021626353714839945,0.018533944189920864,False,1,False,False,False,95438,60685,34300,33650,6860000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2024-07-18,2024-07-19,2024-07-24,-0.8191517842803845,0.0037608185817788846,True,-0.0016328643213993329,0.018437651625424552,False,0,True,False,False,-403432,-437258,34700,34050,6940000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2024-08-02,2024-08-05,2024-08-12,-0.9201981426334312,0.024582674803228795,True,0.003777496031391227,0.026590476190476192,True,2,False,False,False,178447,116506,30650,29850,12100000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2025-01-07,2025-01-08,2025-01-16,-0.8329404167160959,0.008524426776038551,False,-0.04272322993316851,0.019493744544661042,True,2,False,False,False,111044,61901,24500,24000,9700000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2025-03-11,2025-03-12,2025-03-18,-0.8796320070124644,-0.005285058840714326,True,0.027734353397762177,0.01765650080256822,False,1,False,False,False,72873,45751,26850,26350,5370000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,200,2025-04-01,2025-04-02,2025-04-04,-0.7938384130481437,-0.002978749854550629,True,-0.017535132901809573,0.01946805593638607,False,0,True,False,False,-674094,-698383,26150,25650,5230000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2023-01-18,2023-01-19,2023-01-30,-0.5965387076908588,-0.00933551448842496,True,0.05727405564822292,0.03,False,1,False,False,False,163676,132659,20450,19850,6135000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2023-04-17,2023-04-18,2023-04-21,-0.5870220588844071,0.0013574357451804821,True,-0.01695062276850664,0.03,False,1,False,False,False,162176,129659,21450,20800,6435000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2023-04-28,2023-05-04,2023-05-08,-0.8715187147030858,0.006333932536665558,True,0.01334661790126072,0.03,False,1,False,False,False,162296,129899,21350,20700,6405000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2024-01-22,2024-01-23,2024-01-31,-1.4741097862312715,0.0019581759151292245,True,0.0312509087609851,0.0194964583771653,False,1,False,False,False,158480,106672,34000,33300,10200000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2024-02-07,2024-02-15,2024-02-27,-1.71733671333387,-0.01807858436419836,True,0.042206668031186584,0.01824718491385158,True,2,False,False,False,193901,88124,35200,34550,20925000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2024-03-21,2024-03-22,2024-03-28,-1.2593805857247615,-0.010078776541184588,True,0.020430341290413087,0.02826788085752229,False,1,False,False,False,272421,214554,37800,36750,11340000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2024-04-08,2024-04-09,2024-04-16,-1.1482588928345716,0.0028457243161727937,False,-0.03157860987472237,0.02672894770987414,False,0,True,False,False,-892675,-945642,36900,35900,11070000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2024-05-06,2024-05-07,2024-05-20,-1.4201161474472148,0.006160032152201508,True,0.03292436654312509,0.03,False,1,False,False,False,275420,220553,35800,34750,10740000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2024-06-27,2024-06-28,2024-07-08,-0.9479324049657922,0.0002953302633996462,False,-0.021626353714839945,0.018533944189920864,False,1,False,False,False,143157,91026,34300,33650,10290000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2024-07-18,2024-07-19,2024-07-24,-0.8191517842803845,0.0037608185817788846,True,-0.0016328643213993329,0.018437651625424552,False,0,True,False,False,-605148,-655887,34700,34050,10410000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2024-08-02,2024-08-05,2024-08-12,-0.9201981426334312,0.024582674803228795,True,0.003777496031391227,0.026590476190476192,True,2,False,False,False,267670,174760,30650,29850,18150000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2025-01-07,2025-01-08,2025-01-16,-0.8329404167160959,0.008524426776038551,False,-0.04272322993316851,0.019493744544661042,True,2,False,False,False,166568,92849,24500,24000,14550000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2025-03-11,2025-03-12,2025-03-18,-0.8796320070124644,-0.005285058840714326,True,0.027734353397762177,0.01765650080256822,False,1,False,False,False,109310,68626,26850,26350,8055000
TRIAL8-SSI-EXPLORATORY-SENSITIVITY,loose_confirmation,300,2025-04-01,2025-04-02,2025-04-04,-0.7938384130481437,-0.002978749854550629,True,-0.017535132901809573,0.01946805593638607,False,0,True,False,False,-1011140,-1047573,26150,25650,7845000
