role,trading_date,equity_vnd,available_cash_vnd,pending_cash_vnd,inventory_liquidation_value_vnd,realized_pnl_vnd,unrealized_pnl_vnd,benchmark_equity_vnd,selected_sector,selected_tickers
locked_final_test,2026-05-15,994344412,994344412,0,0,-5655588,0,1105725616,,
locked_final_test,2026-05-18,994344412,994344412,0,0,-5655588,0,1115190378,,
locked_final_test,2026-05-19,994344412,994344412,0,0,-5655588,0,1107830674,,
locked_final_test,2026-05-20,994344412,994344412,0,0,-5655588,0,1094793065,,
locked_final_test,2026-05-21,994344412,994344412,0,0,-5655588,0,1095935856,,
locked_final_test,2026-05-22,994344412,994344412,0,0,-5655588,0,1104576511,,
locked_final_test,2026-05-25,994344412,994344412,0,0,-5655588,0,1110565760,,
locked_final_test,2026-05-26,994344412,994344412,0,0,-5655588,0,1132894656,,
locked_final_test,2026-05-27,994344412,994344412,0,0,-5655588,0,1134625171,,
locked_final_test,2026-05-28,994344412,994344412,0,0,-5655588,0,1114726810,,
locked_final_test,2026-05-29,994344412,994344412,0,0,-5655588,0,1106684042,,
locked_final_test,2026-06-01,994344412,994344412,0,0,-5655588,0,1112070247,,
locked_final_test,2026-06-02,994344412,994344412,0,0,-5655588,0,1093679703,,
locked_final_test,2026-06-03,994344412,994344412,0,0,-5655588,0,1107162779,,
locked_final_test,2026-06-04,994344412,994344412,0,0,-5655588,0,1103462687,,
locked_final_test,2026-06-05,994344412,994344412,0,0,-5655588,0,1100354188,,
locked_final_test,2026-06-08,994344412,994344412,0,0,-5655588,0,1073189987,,
locked_final_test,2026-06-09,994344412,994344412,0,0,-5655588,0,1082318092,,
locked_final_test,2026-06-10,994344412,994344412,0,0,-5655588,0,1085468904,,
locked_final_test,2026-06-11,994344412,994344412,0,0,-5655588,0,1081342569,,
locked_final_test,2026-06-12,994344412,994344412,0,0,-5655588,0,1082331816,,
locked_final_test,2026-06-15,994344412,994344412,0,0,-5655588,0,1101742434,,
locked_final_test,2026-06-16,994344412,994344412,0,0,-5655588,0,1112038487,,
locked_final_test,2026-06-17,994344412,994344412,0,0,-5655588,0,1112936287,,
locked_final_test,2026-06-18,994344412,994344412,0,0,-5655588,0,1104935382,,
locked_final_test,2026-06-19,994344412,994344412,0,0,-5655588,0,1094556271,,
locked_final_test,2026-06-22,994344412,994344412,0,0,-5655588,0,1096267089,,
