partition,fold_id,ridge_penalty,train_observations,target_intercept,target_residual_z5,target_residual_1,target_residual_slope20,target_downside_semivol20,target_residual_ar1_20,target_market_return20,target_close_minus_sma50_fraction,target_sma20_minus_sma50_fraction,target_atr20_fraction,target_log_median_value60,capture_intercept,capture_residual_z5,capture_residual_1,capture_residual_slope20,capture_downside_semivol20,capture_residual_ar1_20,capture_market_return20,capture_close_minus_sma50_fraction,capture_sma20_minus_sma50_fraction,capture_atr20_fraction,capture_log_median_value60,loss_intercept,loss_residual_z5,loss_residual_1,loss_residual_slope20,loss_downside_semivol20,loss_residual_ar1_20,loss_market_return20,loss_close_minus_sma50_fraction,loss_sma20_minus_sma50_fraction,loss_atr20_fraction,loss_log_median_value60
in_sample,wf_06,10,1528,0.6361256544502618,0.0435367444978269,-0.009528559506621754,0.02430069713375193,-0.0057842553718889305,0.008843328439196017,-0.0445568565882152,-0.04874859240575888,0.004828574083592077,-0.00024043580054324692,0.017456763697482194,0.015435230326757537,0.0005624151447720968,-0.0005041551206912863,0.0005695525162292919,-7.061653635039822e-05,0.0003515170611443822,-0.0026251987833030366,0.0015279460291764645,-0.0026166435078166525,0.004494466795988952,0.0003976261421653389,0.02132452570817075,-0.00115514096823584,0.0004280042695655169,-0.002207258631087266,0.0005755233839102984,0.0008144833846632894,0.004440457613920103,0.004343503167883869,-0.0010167977541826973,0.003602054759940722,0.0027217477697547778
in_sample,wf_06,100,1528,0.6361256544502618,0.03858127244339863,-0.007918536058087748,0.022836787903505896,-0.005354825539673427,0.008183741649293842,-0.04462932445155427,-0.040982112415342165,-0.00013599751378029013,5.2566119522601436e-05,0.015925663651868444,0.015435230326757537,0.0007148177610901628,-0.000435767353445539,0.0006016447015778612,0.00014992804351686377,0.00025413321966027096,-0.002361987262724907,0.001042619616082618,-0.002158200656583285,0.004034178713985576,0.0005224522753100665,0.02132452570817075,-0.0009923005768125164,0.000355085817808518,-0.001923763900722743,0.000769381643471586,0.0007089698614013302,0.004292863768767136,0.0038354179034191106,-0.00047162633403782675,0.0033189100257242803,0.002609371441462407
in_sample,wf_07,10,1393,0.6288585786073222,0.04224533366143582,-0.018016704974815632,0.026773603935123243,0.015111743519156557,-0.014533672203997141,-0.04943262466982861,-0.029596294406704353,-0.009510567729790496,-0.057238299327425274,0.05317253879128638,0.014615803810254844,0.0005165067153953735,-0.0008132614523682486,0.0008719165426515775,0.0002369050378987727,-0.00028909750598013115,-0.001473028196644361,0.0015806571986514773,-0.002594059770536967,0.0032256276588921873,0.0011600561330455668,0.021371289598763558,-0.0009554899306053897,0.0010183783021690844,-0.002080299902479246,-0.0013164307736981526,0.002702142747104328,0.006427287884203613,0.0019310615733017737,0.0005672431495099588,0.008552454436260917,-0.0002588501925517443
in_sample,wf_07,100,1393,0.6288585786073222,0.03689139014221579,-0.015720182588383844,0.02649736887529231,0.008613879500285391,-0.010794954100489421,-0.04472077231197022,-0.025697066489870305,-0.012147894925754245,-0.04303750679838876,0.04403757335979774,0.014615803810254844,0.0006629425208286328,-0.0007073772998238328,0.0009169768905818573,0.0003046665941528368,-0.000374989946457549,-0.0013223248791811941,0.000959451567043046,-0.0019393467566281271,0.002881684470874139,0.0011906409045221338,0.021371289598763558,-0.0008414545196570422,0.000898554920822127,-0.001949418143012599,-0.000484829100388208,0.002186628538722023,0.005645099127863076,0.0020108191574891737,0.0007960830134388281,0.006938313756921847,0.00030085108740576067
in_sample,wf_08,10,1221,0.6568386568386569,0.025254420408681283,-0.012737129294046908,0.006492978173289183,0.02217000283612966,-0.0029442347781987945,-0.04941489458235819,0.017901978659944338,-0.03480085316737797,-0.06846231023275037,0.059923898869016355,0.014507073201925368,-6.127740125150949e-05,-0.0006699799620600173,0.0007548276890041551,0.00013408266766933697,-0.00013772965090162777,-0.0013271110706404607,0.0024200402243965773,-0.0025786245922422898,0.0030485621498935202,0.001023412052473836,0.01749310941618727,1.4246518696362323e-05,0.00043883170231625505,-0.0006191601105910935,-0.0017994678836670227,0.001451815362748599,0.003774442738204753,-0.0009233149514072972,0.0034929240075604437,0.007973125001199111,-0.0012533472360411182
in_sample,wf_08,100,1221,0.6568386568386569,0.0227168085791663,-0.011060251493339815,0.011456436914042148,0.012662329882104834,-0.000532660260947777,-0.039872836031310685,0.007366945021212788,-0.024310749977940724,-0.05212566886635263,0.04980507866120503,0.014507073201925368,0.00026638687836192494,-0.0005577369174197807,0.0007603118568054062,0.0001716332307915069,-0.00024146303470758024,-0.0011108067634819612,0.0014998514349096282,-0.0017610274911419527,0.002747829423424918,0.0010637596641631943,0.017493109416187272,-3.729832929153407e-05,0.0003879747387924187,-0.0009130129135163046,-0.0008993980814674661,0.0011349554647879696,0.002911507303018343,0.00010488861822588939,0.0026500851046716237,0.006506999949418119,-0.0006779992784601341
in_sample,wf_09,10,1188,0.67003367003367,-0.009253067842450167,-0.018575356959774247,0.008948217985806663,0.03784469942101548,-0.026642779465049986,-0.08050821944501307,0.023096229078615742,0.03381946686407013,-0.10318238009358689,-0.006969844322045087,0.015148758292560894,-2.3597545554683214e-05,-0.0002490170364544145,0.00036311886931766283,0.00138539404472547,-0.0006423690245337578,-0.0018063247073591003,0.0008053297826114729,0.0013727327059152037,-0.00016476678662851864,0.00021663271983216853,0.0194998425507866,0.00017716949021730032,0.0005720621332880361,-0.00018629871307891636,-0.004432666496032669,0.0016098331935730564,0.003916403055700199,-0.002380702212698337,-0.0005829385795979598,0.01227172884149469,0.002262630920456263
in_sample,wf_09,100,1188,0.67003367003367,-0.007088923911606153,-0.016769487408924283,0.006812152002814739,0.02361873905372459,-0.023104131788766392,-0.06680569847126748,0.01636085137952591,0.027118171708518424,-0.07950536074373996,-0.01196014299436365,0.015148758292560894,3.2053539806148e-05,-0.00021481423840833853,0.0002742136633800482,0.0011587351210569038,-0.000560458162724863,-0.0015682793740744091,0.0007036527637718661,0.0012105274191810476,0.00010843449672451197,0.0001765484388908192,0.0194998425507866,0.00013405377414791816,0.0005133281787261623,-0.00032014184578528585,-0.002841793755538274,0.001357509389916386,0.0028478613419971673,-0.0015072843436458488,-0.00039669407390439883,0.009879431810787218,0.0027101183842500884
