variant,fold_id,signal_date,entry_date,exit_date,ticker,sector,fair_value_centre_vnd,signal_close_vnd,spacing_fraction,maximum_levels,first_level,maximum_inventory_shares,target_sales,net_pnl_vnd,double_cost_pnl_vnd,campaign_return,normal_target_gain_vnd,other_loss_vnd,target_completion,opportunity_score,fair_value_discount_fraction,crash_veto_triggered,hard_lower_triggered,residual_z5,residual_1,residual_slope20,downside_semivol20,residual_ar1_20,market_return20,close_minus_sma50_fraction,sma20_minus_sma50_fraction,atr20_fraction,log_median_value60
anchor_reclaim_1,wf_01,2023-02-14,2023-02-15,2023-02-20,MBB,banks,18550,17850,0.019707883153261302,1,1,100,1,27632,22120,0.015159678065319603,27632,0,True,1.973537772899231,0.03773584905660377,False,False,-0.5374684308821827,-0.012799224733357595,-0.00012234486818219742,0.005687732236774619,-0.234006916807687,-0.008862700200300524,-0.021542509455681633,0.027243326207312395,0.026277177537681738,25.197943209149894
anchor_reclaim_1,wf_01,2023-02-15,2023-02-20,2023-02-24,VPB,banks,18450,17200,0.02647425249169435,1,1,100,0,-87000,-92280,-0.04826094192045265,0,87000,False,2.6129797387932676,0.06775067750677506,False,False,-0.6936428983660394,0.022187320878074623,-0.0004362034684441696,0.01273728251138791,0.038106915292780895,0.004112224293018945,-0.04856731939373825,0.02444960725743998,0.03529900332225913,25.86386685547126
anchor_reclaim_1,wf_01,2023-02-14,2023-02-20,2023-02-23,MWG,consumer_retail,44750,42500,0.02617647058823529,1,1,100,0,-137241,-150215,-0.031250953529687965,0,137241,False,2.483847011137901,0.05027932960893855,False,False,-1.0432594773986503,-0.0030424232205098936,-0.0006981512750926154,0.015520580204190745,0.13140674337469938,-0.01219086142733678,-0.05157215862176698,-0.0024212804891656065,0.03490196078431372,24.80092496836316
anchor_reclaim_1,wf_02,2023-03-03,2023-03-06,2023-03-09,VCB,banks,93100,90900,0.020469904133270468,1,1,100,1,102970,75250,0.011212189349563442,102970,0,True,1.3805649855761617,0.023630504833512353,False,False,-0.5147632451406199,-0.0179188302641327,-0.0003887648472469508,0.009979100625948065,-0.6134382709205212,-0.0632117668344932,0.0307291076085724,0.05754620705295385,0.02729320551102729,24.720538768920832
anchor_reclaim_1,wf_02,2023-03-02,2023-03-09,2023-03-13,MBB,banks,18200,17400,0.020114942528735632,1,1,100,0,-47041,-52335,-0.026314022995192646,0,47041,False,2.3241648418951932,0.04395604395604396,False,False,-0.68523234581984,-0.008856591626860574,-0.00018480670903752347,0.005672605520879808,-0.44699455027438667,-0.05604059022219157,-0.04636632686616245,-0.007590704812013592,0.02681992337164751,24.95617423279359
anchor_reclaim_1,wf_02,2023-03-10,2023-03-13,2023-03-21,TCB,banks,27300,27150,0.020586687713759537,1,1,100,0,-65603,-73575,-0.024396547748852002,0,65603,False,1.1461138454213673,0.005494505494505495,False,False,-0.9459418129809641,-0.0180081518788282,-0.00047948637987626374,0.008222879996573493,-0.4568344072274054,0.0020424720229168846,-0.014125422128617596,-0.005773630124550637,0.02744891695167938,24.523185422123653
anchor_reclaim_1,wf_02,2023-03-14,2023-03-15,2023-03-21,MWG,consumer_retail,40400,38600,0.021280532938564023,1,1,100,0,-195411,-207035,-0.04921016341689692,0,195411,False,3.0350439083623213,0.04455445544554455,False,True,-1.46478992644239,-0.010371511673032869,-0.0003357474942679977,0.009237270371736621,-0.08346995987952079,0.008309149373732418,-0.10169885966953689,-0.04183151035606237,0.028374043918085366,24.46843641919453
anchor_reclaim_1,wf_02,2023-03-14,2023-03-15,2023-03-20,VCB,banks,93000,91000,0.015,1,1,100,0,-315980,-343070,-0.03440640565868754,0,315980,False,1.6106318529390775,0.021505376344086023,False,True,-0.5262842488876689,0.00041437317046210537,-0.00017414125651258038,0.006668860603117968,-0.3686246420136002,-0.0003202859095717322,0.01149323077607096,0.02944445679478914,0.019832548403976975,24.660382935336507
anchor_reclaim_1,wf_02,2023-03-20,2023-03-21,2023-03-28,HPG,materials,20900,20000,0.027410714285714288,1,1,100,1,46722,40535,0.02292482089523678,46722,0,True,2.241242601437964,0.0430622009569378,False,False,-1.0629934547334772,0.009393495351106174,-0.0006891132901817813,0.008307878310190708,-0.27375760363776136,-0.06257024307717213,-0.034655854812240566,0.0044405830678636935,0.03654761904761905,26.044999587417202
anchor_reclaim_1,wf_02,2023-03-22,2023-03-23,2023-03-28,VCB,banks,91700,89000,0.018097913322632424,1,1,100,1,123560,96290,0.0136931118305893,123560,0,True,1.7823502089716516,0.029443838604143947,False,False,-0.5621609772389456,0.0287392681746401,-0.0002499049925186992,0.011451775836164543,0.10420689027139031,-0.007473979672441098,-0.02092363204329938,0.0037732943169567225,0.02413055109684323,24.635059616104222
