role,rotation,ticker,sector,campaign_id,level,event_time,side,purpose,quantity,reference_book_price_vnd,execution_price_vnd,gross_notional_vnd,commission_vnd,sell_tax_vnd,execution_friction_vnd,realized_pnl_vnd
optimization,2024-11,VND,securities,2024-11:VND:L1:C1,1,2024-11-06T14:08:00,SELL,grid_target,100,14550,14550,1455000,2183,1455,0,19217
optimization,2024-11,VND,securities,2024-11:VND:L1:C2,1,2024-11-06T14:08:00,SELL,grid_target,100,14550,14550,1455000,2183,1455,0,19217
optimization,2024-11,VND,securities,2024-11:VND:L1:C3,1,2024-11-06T14:08:00,SELL,grid_target,100,14550,14550,1455000,2183,1455,0,19217
optimization,2024-11,SSI,securities,2024-11:SSI:L1:C1,1,2024-11-07T09:16:00,SELL,grid_target,100,26600,26600,2660000,3990,2660,0,24412
optimization,2024-11,SSI,securities,2024-11:SSI:L1:C2,1,2024-11-07T09:16:00,SELL,grid_target,100,26600,26600,2660000,3990,2660,0,24412
optimization,2024-11,SSI,securities,2024-11:SSI:L1:C3,1,2024-11-07T09:16:00,SELL,grid_target,100,26600,26600,2660000,3990,2660,0,24412
optimization,2024-11,SSI,securities,2024-11:SSI:L2:C1,2,2024-11-11T09:21:00,BUY,buy,100,25900,25950,2595000,3893,0,5000,0
optimization,2024-11,SSI,securities,2024-11:SSI:L2:C2,2,2024-11-11T09:21:00,BUY,buy,100,25900,25950,2595000,3893,0,5000,0
optimization,2024-11,SSI,securities,2024-11:SSI:L2:C3,2,2024-11-11T09:21:00,BUY,buy,100,25900,25950,2595000,3893,0,5000,0
optimization,2024-11,SSI,securities,2024-11:SSI:L3:C1,3,2024-11-11T10:44:00,BUY,buy,100,25650,25650,2565000,3848,0,0,0
optimization,2024-11,SSI,securities,2024-11:SSI:L3:C2,3,2024-11-11T10:44:00,BUY,buy,100,25650,25650,2565000,3848,0,0,0
optimization,2024-11,SSI,securities,2024-11:SSI:L3:C3,3,2024-11-11T10:44:00,BUY,buy,100,25650,25650,2565000,3848,0,0,0
optimization,2024-11,SSI,securities,2024-11:SSI:L1:C1,1,2024-11-11T13:02:00,BUY,buy,100,25650,25700,2570000,3855,0,5000,0
optimization,2024-11,SSI,securities,2024-11:SSI:L1:C2,1,2024-11-11T13:02:00,BUY,buy,100,25650,25700,2570000,3855,0,5000,0
optimization,2024-11,SSI,securities,2024-11:SSI:L1:C3,1,2024-11-11T13:02:00,BUY,buy,100,25650,25700,2570000,3855,0,5000,0
optimization,2024-11,VND,securities,2024-11:VND:L1:C1,1,2024-11-13T10:35:00,BUY,buy,100,14300,14300,1430000,2145,0,0,0
optimization,2024-11,VND,securities,2024-11:VND:L1:C2,1,2024-11-13T10:35:00,BUY,buy,100,14300,14300,1430000,2145,0,0,0
optimization,2024-11,VND,securities,2024-11:VND:L1:C3,1,2024-11-13T10:35:00,BUY,buy,100,14300,14300,1430000,2145,0,0,0
optimization,2024-11,SSI,securities,2024-11:SSI:L4:C1,4,2024-11-13T11:26:00,BUY,buy,100,25350,25350,2535000,3803,0,0,0
optimization,2024-11,SSI,securities,2024-11:SSI:L4:C2,4,2024-11-13T11:26:00,BUY,buy,100,25350,25350,2535000,3803,0,0,0
optimization,2024-11,SSI,securities,2024-11:SSI:L4:C3,4,2024-11-13T11:26:00,BUY,buy,100,25350,25350,2535000,3803,0,0,0
optimization,2024-11,VND,securities,2024-11:VND:L2:C1,2,2024-11-14T14:25:00,BUY,buy,100,14050,14050,1405000,2108,0,0,0
optimization,2024-11,VND,securities,2024-11:VND:L2:C2,2,2024-11-14T14:25:00,BUY,buy,100,14050,14050,1405000,2108,0,0,0
optimization,2024-11,VND,securities,2024-11:VND:L2:C3,2,2024-11-14T14:25:00,BUY,buy,100,14050,14050,1405000,2108,0,0,0
optimization,2024-11,SSI,securities,2024-11:SSI:L1:C1,1,2024-11-15T09:16:00,SELL,risk_exit,100,24500,24450,2445000,3668,2445,5000,-134968
optimization,2024-11,SSI,securities,2024-11:SSI:L1:C2,1,2024-11-15T09:16:00,SELL,risk_exit,100,24500,24450,2445000,3668,2445,5000,-134968
optimization,2024-11,SSI,securities,2024-11:SSI:L1:C3,1,2024-11-15T09:16:00,SELL,risk_exit,100,24500,24450,2445000,3668,2445,5000,-134968
optimization,2024-11,SSI,securities,2024-11:SSI:L2:C1,2,2024-11-15T09:16:00,SELL,risk_exit,100,24500,24450,2445000,3668,2445,5000,-160006
optimization,2024-11,SSI,securities,2024-11:SSI:L2:C2,2,2024-11-15T09:16:00,SELL,risk_exit,100,24500,24450,2445000,3668,2445,5000,-160006
optimization,2024-11,SSI,securities,2024-11:SSI:L2:C3,2,2024-11-15T09:16:00,SELL,risk_exit,100,24500,24450,2445000,3668,2445,5000,-160006
optimization,2024-11,SSI,securities,2024-11:SSI:L3:C1,3,2024-11-15T09:16:00,SELL,risk_exit,100,24500,24450,2445000,3668,2445,5000,-129961
optimization,2024-11,SSI,securities,2024-11:SSI:L3:C2,3,2024-11-15T09:16:00,SELL,risk_exit,100,24500,24450,2445000,3668,2445,5000,-129961
optimization,2024-11,SSI,securities,2024-11:SSI:L3:C3,3,2024-11-15T09:16:00,SELL,risk_exit,100,24500,24450,2445000,3668,2445,5000,-129961
optimization,2024-11,VND,securities,2024-11:VND:L3:C1,3,2024-11-15T11:12:00,BUY,buy,100,13850,13850,1385000,2078,0,0,0
optimization,2024-11,VND,securities,2024-11:VND:L3:C2,3,2024-11-15T11:12:00,BUY,buy,100,13850,13850,1385000,2078,0,0,0
optimization,2024-11,VND,securities,2024-11:VND:L3:C3,3,2024-11-15T11:12:00,BUY,buy,100,13850,13850,1385000,2078,0,0,0
optimization,2024-11,SSI,securities,2024-11:SSI:L4:C1,4,2024-11-15T13:01:00,SELL,risk_exit,100,24000,23950,2395000,3593,2395,5000,-149791
optimization,2024-11,SSI,securities,2024-11:SSI:L4:C2,4,2024-11-15T13:01:00,SELL,risk_exit,100,24000,23950,2395000,3593,2395,5000,-149791
optimization,2024-11,SSI,securities,2024-11:SSI:L4:C3,4,2024-11-15T13:01:00,SELL,risk_exit,100,24000,23950,2395000,3593,2395,5000,-149791
optimization,2024-11,VND,securities,2024-11:VND:L4:C1,4,2024-11-18T09:52:00,BUY,buy,100,13650,13650,1365000,2048,0,0,0
optimization,2024-11,VND,securities,2024-11:VND:L4:C2,4,2024-11-18T09:52:00,BUY,buy,100,13650,13650,1365000,2048,0,0,0
optimization,2024-11,VND,securities,2024-11:VND:L4:C3,4,2024-11-18T09:52:00,BUY,buy,100,13650,13650,1365000,2048,0,0,0
optimization,2024-11,VND,securities,2024-11:VND:L4:C1,4,2024-11-20T13:00:00,SELL,grid_target,100,13900,13900,1390000,2085,1390,0,19477
optimization,2024-11,VND,securities,2024-11:VND:L4:C2,4,2024-11-20T13:00:00,SELL,grid_target,100,13900,13900,1390000,2085,1390,0,19477
optimization,2024-11,VND,securities,2024-11:VND:L4:C3,4,2024-11-20T13:00:00,SELL,grid_target,100,13900,13900,1390000,2085,1390,0,19477
optimization,2024-11,VND,securities,2024-11:VND:L1:C1,1,2024-11-25T09:16:00,SELL,scheduled_wind_down,100,13750,13700,1370000,2055,1370,5000,-65570
optimization,2024-11,VND,securities,2024-11:VND:L1:C2,1,2024-11-25T09:16:00,SELL,scheduled_wind_down,100,13750,13700,1370000,2055,1370,5000,-65570
optimization,2024-11,VND,securities,2024-11:VND:L1:C3,1,2024-11-25T09:16:00,SELL,scheduled_wind_down,100,13750,13700,1370000,2055,1370,5000,-65570
optimization,2024-11,VND,securities,2024-11:VND:L2:C1,2,2024-11-25T09:20:00,SELL,scheduled_wind_down,100,13750,13700,1370000,2055,1370,5000,-40533
optimization,2024-11,VND,securities,2024-11:VND:L2:C2,2,2024-11-25T09:20:00,SELL,scheduled_wind_down,100,13750,13700,1370000,2055,1370,5000,-40533
optimization,2024-11,VND,securities,2024-11:VND:L2:C3,2,2024-11-25T09:20:00,SELL,scheduled_wind_down,100,13750,13700,1370000,2055,1370,5000,-40533
optimization,2024-11,VND,securities,2024-11:VND:L3:C1,3,2024-11-25T09:20:00,SELL,scheduled_wind_down,100,13750,13700,1370000,2055,1370,5000,-20503
optimization,2024-11,VND,securities,2024-11:VND:L3:C2,3,2024-11-25T09:20:00,SELL,scheduled_wind_down,100,13750,13700,1370000,2055,1370,5000,-20503
optimization,2024-11,VND,securities,2024-11:VND:L3:C3,3,2024-11-25T09:20:00,SELL,scheduled_wind_down,100,13750,13700,1370000,2055,1370,5000,-20503
optimization,2024-12,VPB,banks,2024-12:VPB:L1:C1,1,2024-12-05T09:58:00,BUY,buy,100,18850,18850,1885000,2828,0,0,0
optimization,2024-12,VPB,banks,2024-12:VPB:L1:C2,1,2024-12-05T09:58:00,BUY,buy,100,18850,18850,1885000,2828,0,0,0
optimization,2024-12,VPB,banks,2024-12:VPB:L1:C3,1,2024-12-05T09:58:00,BUY,buy,100,18850,18850,1885000,2828,0,0,0
optimization,2024-12,VPB,banks,2024-12:VPB:L1:C1,1,2024-12-09T13:00:00,SELL,grid_target,100,19300,19250,1925000,2888,1925,5000,32359
optimization,2024-12,VPB,banks,2024-12:VPB:L1:C2,1,2024-12-09T13:00:00,SELL,grid_target,100,19300,19250,1925000,2888,1925,5000,32359
optimization,2024-12,VPB,banks,2024-12:VPB:L1:C3,1,2024-12-09T13:00:00,SELL,grid_target,100,19300,19250,1925000,2888,1925,5000,32359
