trial_id,fold_id,sample_role,ticker,sector,signal_date,entry_date,exit_date,exit_reason,exit_session_offset,entry_price_vnd,exit_price_vnd,target_vnd,downside_vnd,grid_distance_fraction,gap_down_exit,target_first,net_pnl_vnd,net_return,double_cost_net_pnl_vnd,double_cost_net_return,residual_z5,residual_1,residual_5,residual_slope20,downside_semivol20,residual_ar1_20,ticker_return5,market_return5,atr20_fraction,log_median_value60,predicted_probability,base_probability,estimated_ev_vnd,selected,selection_rank
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VPB,banks,2024-05-02,2024-05-03,2024-05-13,target,6,18400,18891,18891,17909,0.026671870934166016,False,True,39819,0.021597788313578257,30439,0.016477338854830634,-1.402205236473734,-0.01718656310757245,-0.030193226308571793,-0.0004067047624167686,0.008595942419576418,-0.41074494785550103,0.0001687850999104734,0.040448569324683104,0.026671870934166016,25.558640010604083,0.5961667864529825,0.6135458167330677,-8105.57459626795,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,MBB,banks,2024-05-03,2024-05-06,2024-05-16,target,8,22550,23226,23226,21874,0.03,False,True,56113,0.0248344312241202,44626,0.019710503906236198,-1.0514751653842436,-0.005241589831035182,-0.030489053600599367,-0.0003619261766248965,0.011200453289205733,0.31950612114434557,0.01843780363237746,0.046581562691230385,0.030718537414965986,26.11772776238044,0.49465790790050673,0.6135458167330677,-24847.830328846023,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,SSI,securities,2024-05-03,2024-05-06,2024-05-06,target,0,35000,36050,36050,33950,0.03,False,True,87139,0.0248467873168726,69383,0.01974467915572238,-1.9223661990797456,-0.00772049868536875,-0.053580704995183095,-0.0003535136676945451,0.009735431292833885,-0.39686497638122503,0.0050294369525047955,0.048071381211216235,0.03126503126503126,26.611001065049408,0.6166598833222641,0.6135458167330677,-4725.568103923164,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VPB,banks,2024-05-03,2024-05-06,2024-05-14,target,6,18500,18984,18984,18016,0.02613871635610766,False,True,39080,0.02108243296023685,29662,0.01597002188596149,-1.6834397942342392,0.002164922072242833,-0.036424891421800686,-0.0003683854109150744,0.008540863852704443,-0.4016793807449157,0.0001687850999104734,0.04861145363928227,0.02613871635610766,25.558640010604083,0.5831397301041503,0.6135458167330677,-10254.177870631815,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,SSI,securities,2024-05-06,2024-05-07,2024-05-20,target,9,35800,36874,36874,34726,0.03,False,True,89213,0.0248700020879952,70931,0.01973402152433082,-1.4201161474472148,0.006160032152201508,-0.03998395539617592,-0.00013903870028441544,0.00972411839277304,-0.41037274111024796,0.0005561324792002775,0.03292436654312509,0.030454818673612504,26.611001065049408,0.6487170022238239,0.6135458167330677,561.7376997964748,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,SSI,securities,2024-05-07,2024-05-08,2024-05-15,target,5,35200,36256,36256,34144,0.03,False,True,87657,0.024852548125462316,69820,0.01975625836500126,-1.4938528744481565,-0.013315719743170092,-0.042363334940173705,-0.0002476565894085536,0.010157544910980372,-0.41866244785987505,0.00616623065591837,0.038826619561891866,0.030004688232536336,26.575035291944705,0.6654944020818452,0.6135458167330677,3328.8997742499123,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VND,securities,2024-05-07,2024-05-08,2024-05-17,target,7,20800,21424,21424,20176,0.03,False,True,51825,0.024866586505012663,41252,0.01975343166314394,-1.2258249720231291,-0.01800669432780738,-0.04994440405198646,0.0003116265722145986,0.013340028255727634,-0.22357512654361122,-0.001315956953302222,0.03965797374069416,0.036254119786339356,26.175030314446587,0.4975743890878472,0.6135458167330677,-24366.803697737436,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,SSI,securities,2024-05-08,2024-05-09,2024-05-20,target,7,35850,36903,36903,34797,0.02938622854471382,False,True,87099,0.02424683618304205,68801,0.019114755209667482,-1.1101479441583213,0.004010630088292759,-0.031799142377122315,-0.00015210135782322618,0.010066168437520567,-0.43673351697160323,0.013222451648722822,0.03605864422457588,0.02938622854471382,26.575035291944705,0.6876806683413602,0.6135458167330677,6988.167305964846,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VND,securities,2024-05-08,2024-05-09,2024-05-17,target,6,20950,21578,21578,20322,0.03,False,True,52164,0.02485012938607356,41431,0.019697241264225243,-0.7750342359764673,-0.0019165500140532043,-0.03150019014374087,0.00029089273635788385,0.013188344131093668,-0.2286042210999746,0.012964074868495712,0.036087352755712225,0.03634085213032581,26.175030314446587,0.4896505245176914,0.6135458167330677,-25673.717624042725,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-05-10,2024-05-13,2024-05-24,downside_touch,9,92100,90465,93735,90465,0.017753623188405798,False,False,-209027,-0.02265035127348966,-254545,-0.027527728878284925,-1.1978628832729414,-0.006190337094277236,-0.0158086993868085,0.0002195368433729246,0.00565558697429376,-0.005846360702130737,-0.005375186638424956,0.026639269289266607,0.017753623188405798,24.91608790617693,0.5352782256886831,0.6135458167330677,-18148.162693402006,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-05-13,2024-05-14,2024-05-20,target,4,91100,92773,92773,89427,0.01836734693877551,False,True,121246,0.013282470110443685,75203,0.008222090805215616,-1.8452962718591248,-0.010397189029712593,-0.023381346967926295,-7.393283001874422e-05,0.005349596840294944,0.1520093947837466,-0.02165015726122166,0.0043976061577342745,0.01836734693877551,24.906035720511966,0.44592290062225576,0.6135458167330677,-32885.88538981024,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-05-14,2024-05-15,2024-05-16,target,1,91000,92674,92674,89326,0.01839587932303164,False,True,121386,0.013312412668342205,75383,0.00825081839979677,-1.9971044541750491,-0.005949895437755557,-0.025026218501956524,-5.097197740166108e-05,0.005508902457666001,0.2151021274974275,-0.024970492839621716,0.00014202731115974074,0.01839587932303164,24.906035720511966,0.41741981998878874,0.6135458167330677,-37587.00978342772,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-05-15,2024-05-16,2024-05-24,downside_touch,6,92000,90305,93695,90305,0.018419675562532704,False,False,-214972,-0.02331986426722101,-260435,-0.028195285221290254,-2.130793315343184,-0.00023906005024439212,-0.0266436564308337,-6.363673042791201e-05,0.005384818354078204,0.20775092096924483,-0.021631908066894967,0.012727516093014132,0.018419675562532704,24.906035720511966,0.402301979044045,0.6135458167330677,-40080.454325724524,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-05-17,2024-05-20,2024-05-23,downside_touch,3,92300,90624,93976,90624,0.01815541031227306,False,False,-213197,-0.023052182138156744,-258885,-0.027936472514378568,-0.9308231410255412,-0.010739884586168149,-0.014174731646075184,-1.4132399353822905e-05,0.005787505004884485,-0.029571802781322487,-0.0019070498483422238,0.03060631277667552,0.01815541031227306,24.920870184837394,0.5885886381346829,0.6135458167330677,-9355.468191130094,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-05-23,2024-05-24,2024-05-30,downside_gap,4,91000,89500,92365,89635,0.015,True,False,-195121,-0.02139893622213105,-240132,-0.026282922197047053,-0.7740270567864534,0.006596949334471952,-0.010789103992573264,2.9463582824184827e-05,0.005005375942063233,0.005210856370503516,-0.0173382703572732,-0.0165697899310048,0.014599686028257458,24.920870184837394,0.666307027054322,0.6135458167330677,3462.9291842670136,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-05-30,2024-05-31,2024-05-31,downside_touch,0,88700,87370,90030,87370,0.015,False,False,-176944,-0.019908835929877116,-220879,-0.024802434710001205,-0.9432820005666622,-0.012105153429242088,-0.012759545566278457,-5.0968883729400216e-05,0.005195616430102049,-0.07117193939497554,-0.026533822985614686,-0.039067230989744316,0.013060303128023218,24.901183023196353,0.706314028059865,0.6135458167330677,10061.440087744752,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-05-31,2024-06-03,2024-06-05,target,2,88000,89320,89320,86680,0.015,False,True,87574,0.009931719569719994,43259,0.004896196203696431,-2.0012630345432463,-0.01690961855705947,-0.029836971537177473,-0.00015893119714709508,0.006425769627157606,0.14815916991417108,-0.03354396859621178,-0.010520208677863506,0.013488422892092617,24.901183023196353,0.598093174426827,0.6135458167330677,-7787.847905182563,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-06-03,2024-06-04,2024-06-11,downside_touch,5,88900,87566,90233,87566,0.015,False,False,-177422,-0.019917729992628884,-221536,-0.02482030053563924,-1.5243185014312524,0.006033462200775274,-0.02367862171382181,-8.788451749350467e-06,0.00641587646126892,-0.02601047572528502,-0.022076078687954803,0.004355894721089795,0.013497462477054313,24.901183023196353,0.6603054201812193,0.6135458167330677,2473.0607263671554,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-06-04,2024-06-05,2024-06-11,downside_touch,4,88700,87370,90030,87370,0.015,False,False,-176944,-0.019908835929877116,-220879,-0.024802434710001205,-1.2637678773813648,0.0045234874904184885,-0.020046156182602963,6.720985408713804e-05,0.006351281117280249,0.044464024558217234,-0.021950381698146337,-0.005079787140390836,0.013636119611316907,24.901183023196353,0.6602545969798985,0.6135458167330677,2464.6782573083474,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-06-05,2024-06-06,2024-06-11,downside_touch,3,88900,87566,90233,87566,0.015,False,False,-177422,-0.019917729992628884,-221536,-0.02482030053563924,-0.9797025176571388,0.0028823480976048026,-0.0156404261136502,0.00019141795006719634,0.006350973739776249,0.08368430085747813,-0.010900163490519033,0.012702000956969248,0.013459888459888459,24.901183023196353,0.6663570242267163,0.6135458167330677,3471.175413149329,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,MWG,consumer_retail,2024-06-06,2024-06-07,2024-06-13,target,4,62300,64116,64116,60484,0.029156088929917688,False,True,149929,0.02401765332521686,118265,0.018907549254513534,-0.8048028145468399,-0.0032684809746761478,-0.03252909154653215,-0.00013790157129056922,0.009782478805029412,0.23056853961493756,-0.013922907690721797,0.01966046201081321,0.029156088929917688,26.318630051732118,0.5994871468899546,0.6135458167330677,-7557.934583366179,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,MWG,consumer_retail,2024-06-07,2024-06-10,2024-06-13,target,3,62200,64017,64017,60383,0.02921555095468139,False,True,150069,0.024078710808857214,118444,0.018966580457363547,-1.1067541899550748,0.000373539402873001,-0.04446287517444762,-0.0002647789128845895,0.009716391890805542,0.21496241616201242,-0.023430743423308864,0.02278157976395085,0.02921555095468139,26.318630051732118,0.615150796429556,0.6135458167330677,-4974.467698132939,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,MWG,consumer_retail,2024-06-11,2024-06-12,2024-06-21,target,7,62600,64442,64442,60758,0.029427501337613696,False,True,152402,0.024296870702965885,120512,0.019174240533044905,-0.7765982623275277,-0.013525811084066044,-0.029751858579212174,-0.00017649337666347301,0.00992603590244285,0.2723733617168033,-0.02321340908733205,0.0072322937065963195,0.029427501337613696,26.305147402882685,0.5893205091784164,0.6135458167330677,-9234.757841925311,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-06-11,2024-06-12,2024-06-12,target,0,87400,88711,88711,86089,0.015,False,True,87016,0.009936149710014837,42943,0.0048938192896001865,-1.1916536650892549,-0.009944320377798497,-0.019260176415629306,-0.0003330582760131572,0.0063442981768343,0.07603446921813914,-0.016978956164974468,0.006539576715223255,0.013488422892092617,24.901183023196353,0.6973327078002742,0.6135458167330677,8580.1158652087,True,1
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_09,oos,VCB,banks,2024-06-13,2024-06-14,2024-06-17,downside_touch,1,88500,87172,89827,87172,0.015,False,False,-176664,-0.019922229958178474,-220419,-0.02480694120316349,-0.8855494293161388,-0.004165839503583905,-0.014302591327716397,0.00011110188225034553,0.006415454459456027,0.014017634079560302,-0.006538956418426722,0.02193579058750196,0.013628528334410688,24.901183023196353,0.6896261620073605,0.6135458167330677,7309.045173465362,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_10,oos,PNJ,consumer_retail,2024-07-01,2024-07-02,2024-07-04,target,2,94200,95861,95861,92539,0.01762917933130699,False,True,118510,0.01255557225959088,70929,0.007499613013243828,-1.0868933634475626,-0.019362464796370278,-0.030193608050070236,-0.0003464723788580858,0.005558210334921917,-0.13270361030074754,-0.034317374194394845,-0.006762021256813615,0.01762917933130699,24.879908521861676,0.5410431535387858,0.58,-13881.73631269834,False,
TRIAL6-HSX-POOLED-MEAN-REVERSION-EDGE,wf_10,oos,PNJ,consumer_retail,2024-07-05,2024-07-08,2024-07-09,target,1,96100,97743,97743,94457,0.017092731829573934,False,True,115755,0.012021220405968416,67218,0.0069667083624442,-0.8477866760270479,-0.0015675974998988745,-0.02310338084723684,-0.0005399846194488606,0.0056601570119182675,-0.12350000159766338,-0.005054046589109462,0.030457085278972073,0.017092731829573934,24.856660424678562,0.6068596769352937,0.58,-2406.452908991312,False,
